,Title,Location,Security,Garage,Concierge,Description,Price
105,Appartement de 62m² en vente Résidence Al Bahja,"Tanja Balia à
				Tanger",0,0,0,"62
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//5ème
					étage//62
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//5ème
					étage//Moyen standing//En cours de construction//",449 500 DH
106,Appartement de 80m² en vente Résidence Al Bahja,"Tanja Balia à
				Tanger",0,0,0,"80
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//1er
					étage//80
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//1er
					étage//Moyen standing//En cours de construction//",588 000 DH
107,Appartement de 82m² en vente Résidence Al Bahja,"Tanja Balia à
				Tanger",0,0,0,"82
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//1er
					étage//82
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//1er
					étage//Moyen standing//En cours de construction//",602 700 DH
108,Appartement de 63m² en vente Résidence Al Bahja,"Tanja Balia à
				Tanger",0,0,0,"63
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//63
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//Moyen standing//En cours de construction//",431 550 DH
109,Appartement de 85m² en vente les Belles Résidences Charf,"Centre à
				Tanger",0,0,0,"85
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//85
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//Haut standing//Finalisé//",
110,,,0,0,0,,
111,"Appartement de 110m² en vente, Résidence Garden Hills","Sania à
				Tanger",0,0,0,"110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Haut standing//En cours de construction//",
112,Appartement Vue Mer À Vendre À Tanger,"De La Plage à
				Tanger",0,0,0,"217
					m²//4 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//8ème
					étage//217
					m²//4 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//8ème
					étage//",4 200 000 DH
113,Appartement à l'achat à Tanger City Center. 3 belles chambres. Ascenseur et terrasse.,"Tanger City Center à
				Tanger",0,0,0,"90
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//14ème
					étage//90
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//14ème
					étage//",1 150 000 DH
114,Appartement Traversant À Vendre À California,"Californie à
				Tanger",0,0,0,"250
					m²//6 Pièces//4 Chambres//3 Salles de bains//Bon état//10-20 ans//2ème
					étage//250
					m²//6 Pièces//4 Chambres//3 Salles de bains//Bon état//10-20 ans//2ème
					étage//",3 000 000 DH
115,Appartement Avec Terrasse À Vendre À Iberia,"Iberie à
				Tanger",0,0,0,"88
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//8ème
					étage//88
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//8ème
					étage//",950 000 DH
116,Appartement de 145m² en vente les Belles Résidences Charf,"Centre à
				Tanger",0,0,0,"145
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//145
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//Haut standing//Finalisé//",
117,Appartement de 140m² en vente Ali Building,"De La Plage à
				Tanger",0,0,0,"140
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//140
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Haut standing//En cours de construction//",2 380 000 DH
118,"Appartement de 50m² en vente, Projet Diyari","Boukhalef à
				Tanger",0,0,0,"50
					m²//3 Pièces//2 Chambres//1 Salle de bain//50
					m²//3 Pièces//2 Chambres//1 Salle de bain//Économique//En cours de construction//",
119,"Appartement de 150 m² en vente Real Palm, Tanger","Du Golf à
				Tanger",0,0,0,"150
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//1er
					étage//150
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//1er
					étage//Haut standing//En cours de construction//Livraison:
							décembre 2019//",
120,Appartement de 88m² en vente Complexe résidentiel Ibn Khaldoun,"Route Nationale Assilah (N1) à
				Tanger",0,0,0,"88
					m²//2 Chambres//1 Salle de bain//88
					m²//2 Chambres//1 Salle de bain//Moyen standing//Finalisé//",651 200 DH
121,Appartement à l'achat à Marjane. Surface de 89 m²,"Marjane à
				Tanger",0,0,0,"89
					m²//3 Pièces//2 Chambres//1 Salle de bain//9ème
					étage//89
					m²//3 Pièces//2 Chambres//1 Salle de bain//9ème
					étage//",499 824 DH
122,Bel appartement à vendre à Marjane. Surface de 75 m²,"Marjane à
				Tanger",0,0,0,"75
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//75
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//",390 600 DH
123,"Appartement de 121m² en vente, Les Belles Résidences","Malabata à
				Tanger",0,0,0,"121
					m²//4 Pièces//3 Chambres//2 Salles de bains//121
					m²//4 Pièces//3 Chambres//2 Salles de bains//Haut standing//En cours de construction//",
124,Appartement en vente à Marjane. Surface totale 82 m²,"Marjane à
				Tanger",0,0,0,"82
					m²//3 Pièces//2 Chambres//1 Salle de bain//9ème
					étage//82
					m²//3 Pièces//2 Chambres//1 Salle de bain//9ème
					étage//",463 628 DH
125,Appartement de 57m² en vente Résidence Les Lauriers,"Charf à
				Tanger",0,0,0,"57
					m²//57
					m²//Économique//En cours de construction//",
126,Superbe appartement à vendre à Moulay Youssef,"Administratif à
				Tanger",0,0,0,"99
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//5ème
					étage//99
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//5ème
					étage//",1 130 000 DH
127,Magnifique appart de 4 chambres en vente à Marchan,"Marchan à
				Tanger",0,0,0,"183
					m²//6 Pièces//4 Chambres//2 Salles de bains//Nouveau//Moins d'un an//5ème
					étage//183
					m²//6 Pièces//4 Chambres//2 Salles de bains//Nouveau//Moins d'un an//5ème
					étage//",3 500 000 DH
128,"Studio de 57m² en vente, Résidence Panama","Malabata à
				Tanger",1,0,0,"57
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//57
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//Moyen standing//Finalisé//",798 000 DH
129,Bel appartement à vendre à Zone Industrielle Mghogha. Surface de 78 m². Bien meublé,"Zone Industrielle Mghogha à
				Tanger",0,0,0,"78
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//78
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",550 000 DH
130,Appartement de 103m² dont 38m² de terrasse en vente Résidence Borj Aya,"Castilla à
				Tanger",0,0,0,"103
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//103
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moyen standing//Finalisé//",
131,Appartement neuf 3 chambres tanger,"Mesnana à
				Tanger",0,0,0,"112
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//3ème
					étage//112
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//3ème
					étage//",1 128 000 DH
132,Appartement neuf 3 chambres tanger ville,"Mesnana à
				Tanger",0,0,0,"127
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//3ème
					étage//127
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//3ème
					étage//",1 279 000 DH
133,Appartement de 45m² en vente Résidence Les Lauriers,"Charf à
				Tanger",0,0,0,"45
					m²//1 Chambre//45
					m²//1 Chambre//Économique//En cours de construction//",
134,Appartment neuf tanger ville 3 chambres,"Mesnana à
				Tanger",0,0,0,"111
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//3ème
					étage//111
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//3ème
					étage//",1 122 000 DH
135,Appartements moyens standing tanger albalia,"Tanja Balia à
				Tanger",1,0,0,"58
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//2ème
					étage//58
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//2ème
					étage//",468 900 DH
136,"Appartement au RDC de 70m² en vente, Vistalia","Tanja Balia à
				Tanger",0,0,0,"70
					m²//2 Pièces//1 Chambre//1 Salle de bain//70
					m²//2 Pièces//1 Chambre//1 Salle de bain//Moyen standing//En cours de construction//",567 000 DH
137,A vendre cet Appartement Tanger balia,"Tanja Balia à
				Tanger",0,0,0,"53
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//3ème
					étage//53
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//3ème
					étage//",250 000 DH
138,"Studio de 55m² en vente, Coral Towers","Bella Vista à
				Tanger",0,0,0,"55
					m²//2 Pièces//1 Chambre//1 Salle de bain//55
					m²//2 Pièces//1 Chambre//1 Salle de bain//Haut standing//En cours de construction//Livraison:
							juin 2022//",
139,"Grand appartement avec terrasse, dernier étage vue mer Proche lycée Regnault",Tanger,0,0,0,"220
					m²//4 Pièces//3 Chambres//2 Salles de bains//220
					m²//4 Pièces//3 Chambres//2 Salles de bains//",2 400 000 DH
140,"Appartement de 105m² en vente, Résidence Ocean View","De La Plage à
				Tanger",0,0,0,"120
					m²//3 Pièces//3 Chambres//2 Salles de bains//120
					m²//3 Pièces//3 Chambres//2 Salles de bains//Haut standing//Finalisé//",
141,"Appartement de 160m² en vente, Résidence Marchan Hills","Marchan à
				Tanger",0,0,0,"160
					m²//4 Pièces//3 Chambres//2 Salles de bains//160
					m²//4 Pièces//3 Chambres//2 Salles de bains//Haut standing//Finalisé//",
142,Appartement de 144m² en vente complexe Assalam,"Castilla à
				Tanger",0,0,0,"144
					m²//4 Pièces//3 Chambres//2 Salles de bains//144
					m²//4 Pièces//3 Chambres//2 Salles de bains//Moyen standing//Finalisé//",1 296 000 DH
143,Appartement de 147m² en vente complexe Assalam,"Castilla à
				Tanger",0,0,0,"147
					m²//4 Pièces//3 Chambres//2 Salles de bains//147
					m²//4 Pièces//3 Chambres//2 Salles de bains//Moyen standing//Finalisé//",1 323 000 DH
144,,,0,0,0,,
145,Bel appartement à vendre à Marjane. Superficie 89 m²,"Marjane à
				Tanger",0,0,0,"89
					m²//3 Pièces//2 Chambres//1 Salle de bain//9ème
					étage//89
					m²//3 Pièces//2 Chambres//1 Salle de bain//9ème
					étage//",515 755 DH
146,Vente d'un bel appartement à Marjane. Surface totale 75 m²,"Marjane à
				Tanger",0,0,0,"75
					m²//3 Chambres//3ème
					étage//75
					m²//3 Chambres//3ème
					étage//",388 575 DH
147,Vend appartement à Marjane. Surface totale 75 m²,"Marjane à
				Tanger",0,0,0,"75
					m²//3 Chambres//3ème
					étage//75
					m²//3 Chambres//3ème
					étage//",384 600 DH
148,Superbe appartement à vendre à Marjane. Surface de 89 m²,"Marjane à
				Tanger",0,0,0,"89
					m²//4 Pièces//3 Chambres//2 Salles de bains//8ème
					étage//89
					m²//4 Pièces//3 Chambres//2 Salles de bains//8ème
					étage//",515 755 DH
149,Superbe appartement à vendre à Marjane. Surface totale 75 m²,"Marjane à
				Tanger",0,0,0,"75
					m²//4 Pièces//3 Chambres//3ème
					étage//75
					m²//4 Pièces//3 Chambres//3ème
					étage//",416 400 DH
150,Superbe appartement à vendre à Marjane. 3 grandes pièces,"Marjane à
				Tanger",0,0,0,"72
					m²//3 Pièces//2 Chambres//1 Salle de bain//7ème
					étage//72
					m²//3 Pièces//2 Chambres//1 Salle de bain//7ème
					étage//",381 024 DH
151,"Appartement de 152m² en vente, Résidence Marchan Hills","Marchan à
				Tanger",0,0,0,"152
					m²//3 Chambres//2 Salles de bains//152
					m²//3 Chambres//2 Salles de bains//Haut standing//Finalisé//",
152,Vente d'un bel appartement à Marjane. Surface de 75 m²,"Marjane à
				Tanger",0,0,0,"75
					m²//3 Chambres//75
					m²//3 Chambres//",393 075 DH
153,"Appartement de 98m² en vente, Les Belles Résidences","Malabata à
				Tanger",0,0,0,"98
					m²//3 Pièces//2 Chambres//2 Salles de bains//98
					m²//3 Pièces//2 Chambres//2 Salles de bains//Haut standing//En cours de construction//",
154,Appartement à l'achat à Marjane. Superficie 80 m²,"Marjane à
				Tanger",0,0,0,"80
					m²//3 Pièces//2 Chambres//1 Salle de bain//9ème
					étage//80
					m²//3 Pièces//2 Chambres//1 Salle de bain//9ème
					étage//",459 120 DH
155,"Appartement de 115m² en vente, Les Belles Résidences","Malabata à
				Tanger",0,0,0,"115
					m²//4 Pièces//3 Chambres//2 Salles de bains//115
					m²//4 Pièces//3 Chambres//2 Salles de bains//Haut standing//En cours de construction//",
156,Vente d'un bel appartement à Marjane. Surface totale 84 m²,"Marjane à
				Tanger",0,0,0,"84
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//84
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//",454 860 DH
157,Bel appartement à vendre à Marjane. Superficie 80 m²,"Marjane à
				Tanger",0,0,0,"80
					m²//3 Chambres//4ème
					étage//80
					m²//3 Chambres//4ème
					étage//",433 360 DH
158,Bel appartement à vendre à Marjane. Surface de 83 m²,"Marjane à
				Tanger",0,0,0,"83
					m²//3 Pièces//2 Chambres//1 Salle de bain//8ème
					étage//83
					m²//3 Pièces//2 Chambres//1 Salle de bain//8ème
					étage//",483 558 DH
159,Appartement en vente à Marjane. Surface de 84 m²,"Marjane à
				Tanger",0,0,0,"84
					m²//3 Chambres//3ème
					étage//84
					m²//3 Chambres//3ème
					étage//",452 592 DH
160,Appartement Neuf 3 chambres livraison immediate,"Mesnana à
				Tanger",0,0,0,"100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//2ème
					étage//100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//2ème
					étage//",900 000 DH
161,Appartement moyen standing 2 chambres,"Mesnana à
				Tanger",0,0,0,"80
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//3ème
					étage//80
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//3ème
					étage//",721 000 DH
162,"Appartement de 109m² en vente, Résidence Qamar","Mister Khouch à
				Tanger",0,0,0,"109
					m²//4 Pièces//3 Chambres//3 Salles de bains//109
					m²//4 Pièces//3 Chambres//3 Salles de bains//Haut standing//Finalisé//Livraison:
							novembre 2021//",1 362 500 DH
163,Appartement de 5 chambres et salon avec une vue panoramique,"Californie à
				Tanger",0,0,0,"225
					m²//7 Pièces//5 Chambres//3 Salles de bains//Bon état//10-20 ans//2ème
					étage//225
					m²//7 Pièces//5 Chambres//3 Salles de bains//Bon état//10-20 ans//2ème
					étage//",2 950 000 DH
164,Retrait avec Terrasse à La Vente Nejma Tanger,"Centre à
				Tanger",0,0,0,"327
					m²//6 Pièces//5 Chambres//2 Salles de bains//Bon état//327
					m²//6 Pièces//5 Chambres//2 Salles de bains//Bon état//",3 860 000 DH
165,"Vente Appartement, TanJA BALIA Ref: VA253","Tanja Balia à
				Tanger",0,0,0,"55
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//55
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//",
166,Vente Appartement 129 m² CAP TINGIS Tanger,"Malabata à
				Tanger",0,0,0,"129
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//3ème
					étage//129
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//3ème
					étage//",3 000 000 DH
167,Vente Appartement 60 m² TANJA BALIA Tanger Ref: VG332,"Tanja Balia à
				Tanger",0,0,0,"55
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//55
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//",250 000 DH
168,Appartement de 88m² en vente Complexe résidentiel Ibn Khaldoun,"Route Nationale Assilah (N1) à
				Tanger",0,0,0,"88
					m²//3 Pièces//2 Chambres//1 Salle de bain//88
					m²//3 Pièces//2 Chambres//1 Salle de bain//Moyen standing//Finalisé//",651 200 DH
169,Appartement de 76m² en vente Résidence Borj Deyae,"Tanger City Center à
				Tanger",0,0,0,"76
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//76
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//Haut standing//Finalisé//",
170,Appartement de 80m² en vente Les Jardins de Mesnana Golf,"Mesnana à
				Tanger",0,0,0,"80
					m²//3 Pièces//2 Chambres//Nouveau//80
					m²//3 Pièces//2 Chambres//Nouveau//Moyen standing//En cours de construction//",721 000 DH
171,Appartement de 127m² en vente Les Jardins de Mesnana Golf,"Mesnana à
				Tanger",0,0,0,"127
					m²//4 Pièces//3 Chambres//Nouveau//6ème
					étage//127
					m²//4 Pièces//3 Chambres//Nouveau//6ème
					étage//Moyen standing//En cours de construction//",1 279 000 DH
172,Petit appartement au RDC 4 km de la plage,"Hay Hassani à
				Tanger",0,0,0,"42
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//5-10 ans//42
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//5-10 ans//",
173,Appartement haut standing au centre ville,"Centre à
				Tanger",0,0,0,"110
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//4ème
					étage//110
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//4ème
					étage//",1 450 000 DH
174,"Appartement au RDC de 58m² en vente, Vistalia","Tanja Balia à
				Tanger",0,0,0,"58
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//58
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//Moyen standing//En cours de construction//",469 800 DH
175,Vend appartement à Marjane. Surface de 71 m²,"Marjane à
				Tanger",0,0,0,"71
					m²//3 Pièces//2 Chambres//1 Salle de bain//71
					m²//3 Pièces//2 Chambres//1 Salle de bain//",378 430 DH
176,Bel appartement à vendre à Marjane. Superficie 70 m²,"Marjane à
				Tanger",0,0,0,"70
					m²//3 Pièces//2 Chambres//1 Salle de bain//70
					m²//3 Pièces//2 Chambres//1 Salle de bain//",362 810 DH
177,Appartement en vente à Marjane. Superficie 86 m²,"Marjane à
				Tanger",0,0,0,"86
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//86
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//",503 272 DH
178,,,0,0,0,,
179,"Appartement de 110m² en vente, Résidence Garden Hills","Sania à
				Tanger",0,0,0,"110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Haut standing//En cours de construction//",
180,Appartement de 45m² en vente Résidence Les Lauriers,"Charf à
				Tanger",0,0,0,"45
					m²//45
					m²//Économique//En cours de construction//",
181,"Studio de 53m² en vente, Résidence Panama","Malabata à
				Tanger",1,0,0,"53
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//53
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//Moyen standing//Finalisé//",742 000 DH
182,Appartement de 100m² en vente Les Belles Résidences Cité Sportive Ziaten,"Marjane à
				Tanger",1,0,0,"100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moyen standing//En cours de construction//Livraison:
							décembre 2023//",
183,Appartement de 160m² en vente les Belles Résidences Charf,"Centre à
				Tanger",1,0,0,"160
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//160
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Haut standing//Finalisé//",
184,"Appartement de 127m² dont 38m² de terrasse en vente, Résidence Wiam","Castilla à
				Tanger",0,0,0,"127
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//127
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Haut standing//Finalisé//",
185,"Appartement de 72m² en vente, Résidence Ocean View","De La Plage à
				Tanger",0,0,0,"105
					m²//3 Pièces//2 Chambres//2 Salles de bains//105
					m²//3 Pièces//2 Chambres//2 Salles de bains//Haut standing//Finalisé//",
186,"Appartement de 131m² en vente, Résidence Marchan Hills","Marchan à
				Tanger",0,0,0,"131
					m²//4 Pièces//3 Chambres//2 Salles de bains//131
					m²//4 Pièces//3 Chambres//2 Salles de bains//Haut standing//Finalisé//",
187,"Appartement de 95m² en vente, Résidence Palmera","Mozart à
				Tanger",0,0,0,"95
					m²//4 Pièces//3 Chambres//2 Salles de bains//95
					m²//4 Pièces//3 Chambres//2 Salles de bains//Haut standing//En cours de construction//Livraison:
							juin 2022//",
188,Fantastique appartement,"De La Plage à
				Tanger",0,0,0,"75
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//1-5 ans//4ème
					étage//75
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//1-5 ans//4ème
					étage//",
189,Bel appartement à vendre en plein centre ville,"Administratif à
				Tanger",0,0,0,"98
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//5ème
					étage//98
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//5ème
					étage//",980 000 DH
190,Bel appartement prestigieux à vendre:,"Du Golf à
				Tanger",0,0,0,"240
					m²//8 Pièces//4 Chambres//4 Salles de bains//Nouveau//Moins d'un an//1er
					étage//240
					m²//8 Pièces//4 Chambres//4 Salles de bains//Nouveau//Moins d'un an//1er
					étage//",4 800 000 DH
191,Appartement de 100m² en vente les Belles Résidences Charf,"Centre à
				Tanger",0,0,0,"100
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//100
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//Haut standing//Finalisé//",
192,Appartement de 190m² en vente les Belles Résidences Charf,"Centre à
				Tanger",0,0,0,"190
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//190
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Haut standing//Finalisé//",
193,Appartement de 67m² en vente Gardenia Tanger,"Tanja Balia à
				Tanger",0,0,0,"67
					m²//2 Chambres//1 Salle de bain//67
					m²//2 Chambres//1 Salle de bain//Économique//En cours de construction//Livraison:
							juin 2022//",245 000 DH
194,Appartement A Vendre Vue Sur Mer – Malabata – Tan,"De La Plage à
				Tanger",0,0,0,"108
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//14ème
					étage//108
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//14ème
					étage//",2 650 000 DH
195,Appartement Vide à La Vente Corniche Tanger,"De La Plage à
				Tanger",0,0,0,"110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//",2 420 000 DH
196,Belle appartement ensoleiller à Lotinord,"Marjane à
				Tanger",0,0,0,"100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//5ème
					étage//100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//5ème
					étage//",
197,Appart Neuf au centre ville meuble 3 chambres,"Castilla à
				Tanger",0,0,0,"120
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//4ème
					étage//120
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//4ème
					étage//",
198,Appartement de 57m² en vente Résidence Les Lauriers,"Charf à
				Tanger",0,0,0,"57
					m²//1 Chambre//57
					m²//1 Chambre//Économique//En cours de construction//",
199,Acheter votre appart maintenant,"Moujahidine à
				Tanger",0,0,0,"64
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//2ème
					étage//64
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//2ème
					étage//",630 000 DH
200,Appart 3 chambres a vendre,"Casabarata à
				Tanger",0,0,0,"131
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//6ème
					étage//131
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//6ème
					étage//",1 200 000 DH
201,Appart Moderne a 2chambres a vendre,"Marjane à
				Tanger",0,0,0,"65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//1-5 ans//4ème
					étage//65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//1-5 ans//4ème
					étage//",560 000 DH
202,Appart au 2eme étages a vendre a hay hassani,"Hay Hassani à
				Tanger",0,0,0,"95
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//4ème
					étage//95
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//4ème
					étage//",550 000 DH
203,Appart neuf a 2 chambres et Terasse a vendre,"Moujahidine à
				Tanger",0,0,0,"85
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//5-10 ans//6ème
					étage//85
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//5-10 ans//6ème
					étage//",620 000 DH
204,"Appartement de 110m² en vente, Résidence Garden Hills","Sania à
				Tanger",0,0,0,"110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Haut standing//En cours de construction//",
205,Bel appartement à vendre à Marjane. Surface totale 85 m²,"Marjane à
				Tanger",0,0,0,"85
					m²//3 Pièces//2 Chambres//1 Salle de bain//11ème
					étage//85
					m²//3 Pièces//2 Chambres//1 Salle de bain//11ème
					étage//",463 505 DH
206,Appartement à l'achat à Marjane. Surface de 86 m²,"Marjane à
				Tanger",0,0,0,"86
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//86
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//",487 964 DH
207,Bel appartement à vendre à Marjane. Superficie 74 m²,"Marjane à
				Tanger",0,0,0,"74
					m²//3 Chambres//74
					m²//3 Chambres//",414 325 DH
208,Appartement en vente à Marjane. Superficie 78 m²,"Marjane à
				Tanger",0,0,0,"78
					m²//3 Pièces//2 Chambres//1 Salle de bain//78
					m²//3 Pièces//2 Chambres//1 Salle de bain//",415 740 DH
209,Appartement en vente à Marjane. Surface de 181 m²,"Marjane à
				Tanger",0,0,0,"181
					m²//4 Pièces//3 Chambres//2 Salles de bains//11ème
					étage//181
					m²//4 Pièces//3 Chambres//2 Salles de bains//11ème
					étage//",910 792 DH
210,Vente d'un bel appartement à Marjane. Superficie 83 m²,"Marjane à
				Tanger",0,0,0,"83
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//83
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//",464 966 DH
211,Appartement à vendre à Marjane. Superficie 184 m²,"Marjane à
				Tanger",0,0,0,"184
					m²//4 Pièces//3 Chambres//2 Salles de bains//11ème
					étage//184
					m²//4 Pièces//3 Chambres//2 Salles de bains//11ème
					étage//",943 920 DH
212,,,0,0,0,,
213,"Appartement de 65m² en vente, Résidence Garden Hills","Sania à
				Tanger",0,0,0,"65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Haut standing//En cours de construction//",
214,Appartement de 110m² en vente les Belles Résidences Charf,"Centre à
				Tanger",0,0,0,"110
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//110
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//Haut standing//Finalisé//",
